3.429304122924804688e+01,4.300008010864257812e+01,9.477108955383300781e+00,9.401712417602539062e+00,3.293172836303710938e+00,5.409857749938964844e+00,9.816890716552734375e+00,1.315777778625488281e+00,7.623972892761230469e+00,3.603525161743164062e+01,1.324307250976562500e+02,1.591425323486328125e+01,3.022128105163574219e+01,1.396506805419921875e+02,1.138993072509765625e+01,1.100000000000000000e+01
3.474709701538085938e+01,4.325458908081054688e+01,8.019414901733398438e+00,9.539358139038085938e+00,2.773089647293090820e+00,5.381375789642333984e+00,1.009272289276123047e+01,1.232035398483276367e+00,7.798789024353027344e+00,3.619285964965820312e+01,1.324711456298828125e+02,1.589948844909667969e+01,3.184343719482421875e+01,1.380663299560546875e+02,1.196981525421142578e+01,1.100000000000000000e+01
3.468877410888671875e+01,4.304436111450195312e+01,7.719555377960205078e+00,9.539834022521972656e+00,2.795952796936035156e+00,5.390748023986816406e+00,1.009959983825683594e+01,1.161133646965026855e+00,7.658413410186767578e+00,3.590926742553710938e+01,1.325565338134765625e+02,1.581200408935546875e+01,3.151348686218261719e+01,1.382027740478515625e+02,1.155871582031250000e+01,1.100000000000000000e+01
3.435942459106445312e+01,4.348488616943359375e+01,9.279161453247070312e+00,9.544795989990234375e+00,2.829846858978271484e+00,5.385374069213867188e+00,1.011550617218017578e+01,1.366816639900207520e+00,7.811571121215820312e+00,3.609547042846679688e+01,1.327934265136718750e+02,1.599916648864746094e+01,3.009988021850585938e+01,1.404282531738281250e+02,1.170741462707519531e+01,1.100000000000000000e+01
3.397931289672851562e+01,4.367602157592773438e+01,8.567120552062988281e+00,9.476606369018554688e+00,2.590374708175659180e+00,5.454063415527343750e+00,1.002533626556396484e+01,1.274729013442993164e+00,7.672011852264404297e+00,3.611323928833007812e+01,1.322845611572265625e+02,1.574919223785400391e+01,3.145137977600097656e+01,1.381491394042968750e+02,1.151843452453613281e+01,1.100000000000000000e+01
3.461415100097656250e+01,4.317117309570312500e+01,9.170193672180175781e+00,9.229566574096679688e+00,2.744467973709106445e+00,5.338106155395507812e+00,9.933094024658203125e+00,1.348370790481567383e+00,7.689585208892822266e+00,3.585453796386718750e+01,1.325805511474609375e+02,1.583717441558837891e+01,3.031066513061523438e+01,1.393765716552734375e+02,1.161651229858398438e+01,1.100000000000000000e+01
3.423561096191406250e+01,4.332749938964843750e+01,8.956581115722656250e+00,9.517061233520507812e+00,2.858640432357788086e+00,5.365805625915527344e+00,1.012689018249511719e+01,1.444763541221618652e+00,7.820271968841552734e+00,3.594627761840820312e+01,1.327983398437500000e+02,1.587439918518066406e+01,3.197694969177246094e+01,1.379564056396484375e+02,1.191150093078613281e+01,1.100000000000000000e+01
3.481179046630859375e+01,4.344975280761718750e+01,8.570729255676269531e+00,9.481769561767578125e+00,2.985126256942749023e+00,5.524844169616699219e+00,1.019094085693359375e+01,1.439969301223754883e+00,7.801974296569824219e+00,3.653954696655273438e+01,1.320653991699218750e+02,1.581068420410156250e+01,3.211085128784179688e+01,1.374603576660156250e+02,1.166701126098632812e+01,1.100000000000000000e+01
3.372708129882812500e+01,4.330522918701171875e+01,8.389491081237792969e+00,9.729600906372070312e+00,2.672530412673950195e+00,5.636651515960693359e+00,1.033078670501708984e+01,1.228296756744384766e+00,7.723858833312988281e+00,3.583098220825195312e+01,1.325610504150390625e+02,1.553937625885009766e+01,3.124304389953613281e+01,1.379571838378906250e+02,1.159971714019775391e+01,1.100000000000000000e+01
3.460534667968750000e+01,4.292670440673828125e+01,7.479598999023437500e+00,9.514977455139160156e+00,2.770180702209472656e+00,5.587898731231689453e+00,1.033323287963867188e+01,1.555716037750244141e+00,7.775810718536376953e+00,3.677646255493164062e+01,1.319686431884765625e+02,1.565772247314453125e+01,3.209877014160156250e+01,1.375328826904296875e+02,1.156449699401855469e+01,1.100000000000000000e+01
3.431022262573242188e+01,4.308023071289062500e+01,7.785117149353027344e+00,9.587089538574218750e+00,2.637284517288208008e+00,5.470016479492187500e+00,1.058710098266601562e+01,1.327120542526245117e+00,7.624947547912597656e+00,3.602101898193359375e+01,1.324448699951171875e+02,1.565579795837402344e+01,3.083329200744628906e+01,1.385653839111328125e+02,1.141737079620361328e+01,1.100000000000000000e+01
3.387530136108398438e+01,4.326788711547851562e+01,8.322618484497070312e+00,9.354521751403808594e+00,2.755598545074462891e+00,5.378020286560058594e+00,1.014563846588134766e+01,1.507791161537170410e+00,7.657567501068115234e+00,3.475494003295898438e+01,1.336679840087890625e+02,1.560160636901855469e+01,3.008106994628906250e+01,1.390874023437500000e+02,1.153703880310058594e+01,1.100000000000000000e+01
3.286165618896484375e+01,4.328964233398437500e+01,9.148474693298339844e+00,9.743137359619140625e+00,2.692753553390502930e+00,5.600201606750488281e+00,1.012813758850097656e+01,1.438456058502197266e+00,7.762612342834472656e+00,3.599150848388671875e+01,1.325269775390625000e+02,1.572368240356445312e+01,3.045770835876464844e+01,1.393489990234375000e+02,1.142271614074707031e+01,1.100000000000000000e+01
3.383242416381835938e+01,4.378573608398437500e+01,8.529810905456542969e+00,9.438446998596191406e+00,2.907788276672363281e+00,5.569187641143798828e+00,1.005624485015869141e+01,1.592746853828430176e+00,7.845948696136474609e+00,3.602249526977539062e+01,1.323255462646484375e+02,1.587147331237792969e+01,3.181217384338378906e+01,1.376887054443359375e+02,1.162479686737060547e+01,1.100000000000000000e+01
3.463378524780273438e+01,4.378902816772460938e+01,8.438714981079101562e+00,9.420148849487304688e+00,2.952103137969970703e+00,5.415737628936767578e+00,1.011914062500000000e+01,1.417427778244018555e+00,7.582443714141845703e+00,3.600784683227539062e+01,1.318933868408203125e+02,1.598458957672119141e+01,3.088714599609375000e+01,1.386110382080078125e+02,1.145692062377929688e+01,1.100000000000000000e+01
3.431005859375000000e+01,4.308052062988281250e+01,8.295815467834472656e+00,9.432377815246582031e+00,2.867797136306762695e+00,5.589626789093017578e+00,1.016485595703125000e+01,1.503680467605590820e+00,7.804041862487792969e+00,3.631277465820312500e+01,1.319448852539062500e+02,1.587983131408691406e+01,3.171111106872558594e+01,1.378388824462890625e+02,1.158461666107177734e+01,1.100000000000000000e+01
3.382564926147460938e+01,4.298329544067382812e+01,8.832146644592285156e+00,9.397811889648437500e+00,2.982932806015014648e+00,5.560236454010009766e+00,9.956867218017578125e+00,1.531888604164123535e+00,7.836810588836669922e+00,3.587736892700195312e+01,1.324632720947265625e+02,1.590469741821289062e+01,2.962937736511230469e+01,1.402171478271484375e+02,1.143580532073974609e+01,1.100000000000000000e+01
3.392631149291992188e+01,4.302487564086914062e+01,8.075513839721679688e+00,9.488931655883789062e+00,2.752861499786376953e+00,5.641369342803955078e+00,1.036723899841308594e+01,1.437727212905883789e+00,7.882203102111816406e+00,3.765317535400390625e+01,1.307250518798828125e+02,1.605686378479003906e+01,3.110516548156738281e+01,1.388330993652343750e+02,1.148327255249023438e+01,1.100000000000000000e+01
3.463659667968750000e+01,4.308617019653320312e+01,8.280637741088867188e+00,9.462830543518066406e+00,2.963436603546142578e+00,5.574315547943115234e+00,1.021479701995849609e+01,1.552150011062622070e+00,7.784943103790283203e+00,3.631602096557617188e+01,1.318049011230468750e+02,1.599350833892822266e+01,3.030205345153808594e+01,1.394075012207031250e+02,1.156270599365234375e+01,1.100000000000000000e+01
3.406829833984375000e+01,4.342880630493164062e+01,8.668251991271972656e+00,9.638232231140136719e+00,2.451233863830566406e+00,5.421456813812255859e+00,1.037078475952148438e+01,1.257827162742614746e+00,7.763095855712890625e+00,3.640015792846679688e+01,1.321064300537109375e+02,1.574104881286621094e+01,3.170687294006347656e+01,1.378278656005859375e+02,1.165015029907226562e+01,1.100000000000000000e+01
3.439549255371093750e+01,4.327480697631835938e+01,8.506444931030273438e+00,9.474649429321289062e+00,2.855919837951660156e+00,5.499359130859375000e+00,1.033730792999267578e+01,1.475172400474548340e+00,7.740985870361328125e+00,3.615943145751953125e+01,1.319157867431640625e+02,1.572589206695556641e+01,3.185326576232910156e+01,1.370460357666015625e+02,1.154147243499755859e+01,1.100000000000000000e+01
3.436975860595703125e+01,4.318103790283203125e+01,8.496589660644531250e+00,9.722126960754394531e+00,2.760028123855590820e+00,5.450959682464599609e+00,1.039195060729980469e+01,1.296630144119262695e+00,7.737397193908691406e+00,3.555296325683593750e+01,1.328405609130859375e+02,1.560615444183349609e+01,3.030922126770019531e+01,1.391436920166015625e+02,1.145524597167968750e+01,1.100000000000000000e+01
3.392924880981445312e+01,4.337383651733398438e+01,7.533554077148437500e+00,9.773980140686035156e+00,2.625275850296020508e+00,5.702329158782958984e+00,1.060120868682861328e+01,1.517625093460083008e+00,7.889053344726562500e+00,3.721429824829101562e+01,1.309516601562500000e+02,1.602263069152832031e+01,3.093445587158203125e+01,1.386450347900390625e+02,1.157608604431152344e+01,1.100000000000000000e+01
3.451944351196289062e+01,4.285884475708007812e+01,7.828710556030273438e+00,9.441285133361816406e+00,2.836201667785644531e+00,5.498899459838867188e+00,1.023623085021972656e+01,1.376774787902832031e+00,7.647120952606201172e+00,3.570603561401367188e+01,1.324217224121093750e+02,1.569819927215576172e+01,3.040810775756835938e+01,1.390511169433593750e+02,1.133442211151123047e+01,1.100000000000000000e+01
3.387622833251953125e+01,4.337071228027343750e+01,8.675414085388183594e+00,9.174075126647949219e+00,3.087544441223144531e+00,5.569862365722656250e+00,1.009051990509033203e+01,1.808296561241149902e+00,7.804025650024414062e+00,3.662652587890625000e+01,1.315861358642578125e+02,1.600887107849121094e+01,3.135805892944335938e+01,1.383505554199218750e+02,1.152032756805419922e+01,1.100000000000000000e+01
3.386696624755859375e+01,4.312619018554687500e+01,9.631024360656738281e+00,9.415145874023437500e+00,3.022478103637695312e+00,5.321506500244140625e+00,1.050518798828125000e+01,1.513235449790954590e+00,7.644833087921142578e+00,3.674991226196289062e+01,1.318682250976562500e+02,1.591833972930908203e+01,3.078325080871582031e+01,1.393143310546875000e+02,1.146496295928955078e+01,1.100000000000000000e+01
3.397893524169921875e+01,4.309566879272460938e+01,8.305871009826660156e+00,9.396532058715820312e+00,2.925185680389404297e+00,5.633890151977539062e+00,1.053235721588134766e+01,1.594596147537231445e+00,7.914881706237792969e+00,3.667389678955078125e+01,1.319560546875000000e+02,1.577854824066162109e+01,3.225402832031250000e+01,1.372879791259765625e+02,1.172491741180419922e+01,1.100000000000000000e+01
3.422721862792968750e+01,4.277452087402343750e+01,8.297308921813964844e+00,9.591293334960937500e+00,2.687676668167114258e+00,5.524188518524169922e+00,1.043202686309814453e+01,1.490900874137878418e+00,7.761173725128173828e+00,3.645989227294921875e+01,1.320018005371093750e+02,1.583829212188720703e+01,3.194408988952636719e+01,1.378103485107421875e+02,1.166932392120361328e+01,1.100000000000000000e+01
3.449450683593750000e+01,4.315137481689453125e+01,9.309586524963378906e+00,9.323269844055175781e+00,2.933183431625366211e+00,5.328162670135498047e+00,1.013347816467285156e+01,1.631025433540344238e+00,7.724244594573974609e+00,3.577884292602539062e+01,1.331042175292968750e+02,1.562132930755615234e+01,3.152599143981933594e+01,1.386363830566406250e+02,1.163925552368164062e+01,1.100000000000000000e+01
3.383937835693359375e+01,4.298812866210937500e+01,8.101007461547851562e+00,9.316759109497070312e+00,2.683774471282958984e+00,5.502806186676025391e+00,1.006614685058593750e+01,1.549942851066589355e+00,7.638315677642822266e+00,3.621543884277343750e+01,1.322303924560546875e+02,1.570418262481689453e+01,3.181014442443847656e+01,1.377098999023437500e+02,1.162988853454589844e+01,1.100000000000000000e+01
3.441151046752929688e+01,4.273421859741210938e+01,7.257097721099853516e+00,9.370509147644042969e+00,2.599582433700561523e+00,5.364624023437500000e+00,1.007490253448486328e+01,1.297652125358581543e+00,7.688360691070556641e+00,3.616004562377929688e+01,1.324252319335937500e+02,1.552008819580078125e+01,3.306247329711914062e+01,1.362090911865234375e+02,1.176695346832275391e+01,1.100000000000000000e+01
3.391421127319335938e+01,4.292601013183593750e+01,8.131323814392089844e+00,9.451560020446777344e+00,2.897523880004882812e+00,5.534802913665771484e+00,1.015618705749511719e+01,1.372165799140930176e+00,7.762732028961181641e+00,3.556747055053710938e+01,1.329254455566406250e+02,1.571618747711181641e+01,3.154778289794921875e+01,1.379417266845703125e+02,1.168994235992431641e+01,1.100000000000000000e+01
3.456299591064453125e+01,4.295235443115234375e+01,8.624390602111816406e+00,9.470393180847167969e+00,2.841526031494140625e+00,5.489818096160888672e+00,1.026837921142578125e+01,1.438144564628601074e+00,7.803761005401611328e+00,3.687905502319335938e+01,1.319654998779296875e+02,1.573447322845458984e+01,3.180567359924316406e+01,1.381329345703125000e+02,1.149954891204833984e+01,1.100000000000000000e+01
3.400213241577148438e+01,4.304433822631835938e+01,7.948191165924072266e+00,9.589187622070312500e+00,2.771423816680908203e+00,5.559851646423339844e+00,1.051849937438964844e+01,1.289376735687255859e+00,7.775773525238037109e+00,3.669857788085937500e+01,1.318646697998046875e+02,1.577451896667480469e+01,3.174878692626953125e+01,1.378567199707031250e+02,1.159986305236816406e+01,1.100000000000000000e+01
3.370758819580078125e+01,4.280881881713867188e+01,9.057325363159179688e+00,9.321632385253906250e+00,3.028912782669067383e+00,5.448070049285888672e+00,1.034678173065185547e+01,1.670294284820556641e+00,7.739027500152587891e+00,3.635576248168945312e+01,1.322335815429687500e+02,1.593865680694580078e+01,3.042253494262695312e+01,1.396829376220703125e+02,1.154858970642089844e+01,1.100000000000000000e+01
3.433499526977539062e+01,4.270606613159179688e+01,8.194611549377441406e+00,9.183959960937500000e+00,3.059570550918579102e+00,5.344752311706542969e+00,1.006975173950195312e+01,1.694572091102600098e+00,7.765036582946777344e+00,3.502864456176757812e+01,1.335780181884765625e+02,1.586428165435791016e+01,3.005921554565429688e+01,1.400350646972656250e+02,1.165836715698242188e+01,1.100000000000000000e+01
3.433499526977539062e+01,4.270606613159179688e+01,8.194611549377441406e+00,9.183959960937500000e+00,3.059570550918579102e+00,5.344752311706542969e+00,1.006975173950195312e+01,1.694572091102600098e+00,7.765036582946777344e+00,3.502864456176757812e+01,1.335780181884765625e+02,1.586428165435791016e+01,3.005921554565429688e+01,1.400350646972656250e+02,1.165836715698242188e+01,1.100000000000000000e+01
3.388709259033203125e+01,4.240082550048828125e+01,8.720191955566406250e+00,9.320819854736328125e+00,2.807206153869628906e+00,5.352108478546142578e+00,1.012160778045654297e+01,1.536571264266967773e+00,7.678071022033691406e+00,3.527061462402343750e+01,1.331596069335937500e+02,1.583887577056884766e+01,3.086420631408691406e+01,1.386941833496093750e+02,1.163055038452148438e+01,1.100000000000000000e+01
3.344395065307617188e+01,4.273981857299804688e+01,9.123958587646484375e+00,9.337461471557617188e+00,2.922602415084838867e+00,5.491582870483398438e+00,1.013072681427001953e+01,1.544347405433654785e+00,7.666501045227050781e+00,3.563032150268554688e+01,1.327184600830078125e+02,1.609155464172363281e+01,2.993430328369140625e+01,1.402464294433593750e+02,1.152850818634033203e+01,1.100000000000000000e+01
3.344193267822265625e+01,4.325550079345703125e+01,9.184144020080566406e+00,9.231646537780761719e+00,2.873646020889282227e+00,5.475593090057373047e+00,1.025035476684570312e+01,1.865616798400878906e+00,7.677196979522705078e+00,3.659259796142578125e+01,1.318649291992187500e+02,1.602783012390136719e+01,2.988793754577636719e+01,1.402773284912109375e+02,1.135072040557861328e+01,1.100000000000000000e+01
3.326071929931640625e+01,4.243930053710937500e+01,9.625663757324218750e+00,9.399918556213378906e+00,2.752914428710937500e+00,5.439672470092773438e+00,1.036560344696044922e+01,1.590742111206054688e+00,7.622489452362060547e+00,3.564347839355468750e+01,1.329985961914062500e+02,1.591532707214355469e+01,2.953694152832031250e+01,1.410716094970703125e+02,1.139089393615722656e+01,1.100000000000000000e+01
